fsa,characteristic_id,characteristic_name,count_total,rate_total
K7A,8,Total - Age groups of the population - 100% data,17575.0,100.0
K7A,9,  0 to 14 years,2785.0,15.8
K7A,13,  15 to 64 years,10595.0,60.3
K7A,24,  65 years and over,4200.0,23.9
K7A,25,    65 to 69 years,1365.0,7.8
K7A,26,    70 to 74 years,1175.0,6.7
K7A,27,    75 to 79 years,770.0,4.4
K7A,28,    80 to 84 years,440.0,2.5
K7A,29,    85 years and over,450.0,2.6
K7A,30,      85 to 89 years,280.0,1.6
K7A,40,Median age of the population,46.8,46.8
K7A,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,17440.0,100.0
K7A,386,  English and French,1800.0,10.3
K7A,1414,Total - Private households by tenure - 25% sample data,7580.0,100.0
K7A,1415,  Owner,5445.0,71.8
K7A,1416,  Renter,2135.0,28.2
K7A,1486,  Median monthly shelter costs for owned dwellings ($),1110.0,1110.0
K7A,1488,  Median value of dwellings ($),356000.0,356000.0
K7A,1494,  Median monthly shelter costs for rented dwellings ($),1000.0,1000.0
K7A,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",14695.0,100.0
K7A,1999,"  No certificate, diploma or degree",2915.0,19.8
K7A,2000,  High (secondary) school diploma or equivalency certificate,4855.0,33.0
K7A,2001,"  Postsecondary certificate, diploma or degree",6930.0,47.2
K7A,2002,    Postsecondary certificate or diploma below bachelor level,5230.0,35.6
K7A,2008,    Bachelor's degree or higher,1705.0,11.6
K7A,2009,      Bachelor's degree,1260.0,8.6
K7A,2012,      Master's degree,220.0,1.5
K7A,2013,      Earned doctorate,25.0,0.2
K7C,1,"Population, 2021",20382.0,
K7C,8,Total - Age groups of the population - 100% data,20380.0,100.0
K7C,9,  0 to 14 years,3430.0,16.8
K7C,13,  15 to 64 years,12870.0,63.2
K7C,24,  65 years and over,4080.0,20.0
K7C,25,    65 to 69 years,1380.0,6.8
K7C,26,    70 to 74 years,1110.0,5.4
K7C,27,    75 to 79 years,720.0,3.5
K7C,28,    80 to 84 years,420.0,2.1
K7C,29,    85 years and over,445.0,2.2
K7C,30,      85 to 89 years,260.0,1.3
K7C,40,Median age of the population,44.0,44.0
K7C,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,20235.0,100.0
K7C,386,  English and French,3910.0,19.3
K7C,1414,Total - Private households by tenure - 25% sample data,8215.0,100.0
K7C,1415,  Owner,6525.0,79.4
K7C,1416,  Renter,1690.0,20.6
K7C,1486,  Median monthly shelter costs for owned dwellings ($),1510.0,1510.0
K7C,1488,  Median value of dwellings ($),500000.0,500000.0
K7C,1494,  Median monthly shelter costs for rented dwellings ($),1410.0,1410.0
K7C,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",16710.0,100.0
K7C,1999,"  No certificate, diploma or degree",1955.0,11.7
K7C,2000,  High (secondary) school diploma or equivalency certificate,4900.0,29.3
K7C,2001,"  Postsecondary certificate, diploma or degree",9855.0,59.0
K7C,2002,    Postsecondary certificate or diploma below bachelor level,6275.0,37.6
K7C,2008,    Bachelor's degree or higher,3585.0,21.5
K7C,2009,      Bachelor's degree,2450.0,14.7
K7C,2012,      Master's degree,690.0,4.1
K7C,2013,      Earned doctorate,105.0,0.6
K7G,1,"Population, 2021",8740.0,
K7G,8,Total - Age groups of the population - 100% data,8740.0,100.0
K7G,9,  0 to 14 years,1020.0,11.7
K7G,13,  15 to 64 years,5065.0,58.0
K7G,24,  65 years and over,2655.0,30.4
K7G,25,    65 to 69 years,780.0,8.9
K7G,26,    70 to 74 years,680.0,7.8
K7G,27,    75 to 79 years,475.0,5.4
K7G,28,    80 to 84 years,335.0,3.8
K7G,29,    85 years and over,385.0,4.4
K7G,30,      85 to 89 years,195.0,2.2
K7G,40,Median age of the population,54.4,54.4
K7G,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,8480.0,100.0
K7G,386,  English and French,770.0,9.1
K7G,1414,Total - Private households by tenure - 25% sample data,3965.0,100.0
K7G,1415,  Owner,2945.0,74.3
K7G,1416,  Renter,1015.0,25.6
K7G,1486,  Median monthly shelter costs for owned dwellings ($),1080.0,1080.0
K7G,1488,  Median value of dwellings ($),400000.0,400000.0
K7G,1494,  Median monthly shelter costs for rented dwellings ($),1000.0,1000.0
K7G,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",7475.0,100.0
K7G,1999,"  No certificate, diploma or degree",1125.0,15.1
K7G,2000,  High (secondary) school diploma or equivalency certificate,2190.0,29.3
K7G,2001,"  Postsecondary certificate, diploma or degree",4150.0,55.5
K7G,2002,    Postsecondary certificate or diploma below bachelor level,2625.0,35.1
K7G,2008,    Bachelor's degree or higher,1530.0,20.5
K7G,2009,      Bachelor's degree,1055.0,14.1
K7G,2012,      Master's degree,275.0,3.7
K7G,2013,      Earned doctorate,75.0,1.0
K7H,1,"Population, 2021",16175.0,
K7H,8,Total - Age groups of the population - 100% data,16175.0,100.0
K7H,9,  0 to 14 years,1930.0,11.9
K7H,13,  15 to 64 years,8960.0,55.4
K7H,24,  65 years and over,5290.0,32.7
K7H,25,    65 to 69 years,1495.0,9.2
K7H,26,    70 to 74 years,1410.0,8.7
K7H,27,    75 to 79 years,915.0,5.7
K7H,28,    80 to 84 years,685.0,4.2
K7H,29,    85 years and over,780.0,4.8
K7H,30,      85 to 89 years,500.0,3.1
K7H,40,Median age of the population,55.6,55.6
K7H,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,15755.0,100.0
K7H,386,  English and French,1775.0,11.3
K7H,1414,Total - Private households by tenure - 25% sample data,7160.0,100.0
K7H,1415,  Owner,5425.0,75.8
K7H,1416,  Renter,1740.0,24.3
K7H,1486,  Median monthly shelter costs for owned dwellings ($),880.0,880.0
K7H,1488,  Median value of dwellings ($),448000.0,448000.0
K7H,1494,  Median monthly shelter costs for rented dwellings ($),980.0,980.0
K7H,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",13605.0,100.0
K7H,1999,"  No certificate, diploma or degree",1885.0,13.9
K7H,2000,  High (secondary) school diploma or equivalency certificate,4070.0,29.9
K7H,2001,"  Postsecondary certificate, diploma or degree",7645.0,56.2
K7H,2002,    Postsecondary certificate or diploma below bachelor level,5060.0,37.2
K7H,2008,    Bachelor's degree or higher,2585.0,19.0
K7H,2009,      Bachelor's degree,1680.0,12.3
K7H,2012,      Master's degree,550.0,4.0
K7H,2013,      Earned doctorate,110.0,0.8
K7K,1,"Population, 2021",33705.0,
K7K,8,Total - Age groups of the population - 100% data,33705.0,100.0
K7K,9,  0 to 14 years,5055.0,15.0
K7K,13,  15 to 64 years,23145.0,68.7
K7K,24,  65 years and over,5505.0,16.3
K7K,25,    65 to 69 years,1780.0,5.3
K7K,26,    70 to 74 years,1425.0,4.2
K7K,27,    75 to 79 years,950.0,2.8
K7K,28,    80 to 84 years,685.0,2.0
K7K,29,    85 years and over,655.0,1.9
K7K,30,      85 to 89 years,370.0,1.1
K7K,40,Median age of the population,37.2,37.2
K7K,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,33175.0,100.0
K7K,386,  English and French,5015.0,15.1
K7K,1414,Total - Private households by tenure - 25% sample data,15560.0,100.0
K7K,1415,  Owner,6785.0,43.6
K7K,1416,  Renter,8780.0,56.4
K7K,1486,  Median monthly shelter costs for owned dwellings ($),1330.0,1330.0
K7K,1488,  Median value of dwellings ($),424000.0,424000.0
K7K,1494,  Median monthly shelter costs for rented dwellings ($),1120.0,1120.0
K7K,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",28205.0,100.0
K7K,1999,"  No certificate, diploma or degree",4020.0,14.3
K7K,2000,  High (secondary) school diploma or equivalency certificate,8760.0,31.1
K7K,2001,"  Postsecondary certificate, diploma or degree",15430.0,54.7
K7K,2002,    Postsecondary certificate or diploma below bachelor level,7810.0,27.7
K7K,2008,    Bachelor's degree or higher,7615.0,27.0
K7K,2009,      Bachelor's degree,4395.0,15.6
K7K,2012,      Master's degree,2040.0,7.2
K7K,2013,      Earned doctorate,615.0,2.2
K7L,1,"Population, 2021",19621.0,
K7L,8,Total - Age groups of the population - 100% data,19620.0,100.0
K7L,9,  0 to 14 years,1825.0,9.3
K7L,13,  15 to 64 years,13200.0,67.3
K7L,24,  65 years and over,4590.0,23.4
K7L,25,    65 to 69 years,1225.0,6.2
K7L,26,    70 to 74 years,1185.0,6.0
K7L,27,    75 to 79 years,975.0,5.0
K7L,28,    80 to 84 years,545.0,2.8
K7L,29,    85 years and over,660.0,3.4
K7L,30,      85 to 89 years,415.0,2.1
K7L,40,Median age of the population,40.0,40.0
K7L,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,19040.0,100.0
K7L,386,  English and French,3310.0,17.4
K7L,1414,Total - Private households by tenure - 25% sample data,9265.0,100.0
K7L,1415,  Owner,4230.0,45.7
K7L,1416,  Renter,5040.0,54.4
K7L,1486,  Median monthly shelter costs for owned dwellings ($),1380.0,1380.0
K7L,1488,  Median value of dwellings ($),650000.0,650000.0
K7L,1494,  Median monthly shelter costs for rented dwellings ($),1310.0,1310.0
K7L,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",16935.0,100.0
K7L,1999,"  No certificate, diploma or degree",1300.0,7.7
K7L,2000,  High (secondary) school diploma or equivalency certificate,4655.0,27.5
K7L,2001,"  Postsecondary certificate, diploma or degree",10975.0,64.8
K7L,2002,    Postsecondary certificate or diploma below bachelor level,3520.0,20.8
K7L,2008,    Bachelor's degree or higher,7460.0,44.1
K7L,2009,      Bachelor's degree,3845.0,22.7
K7L,2012,      Master's degree,1935.0,11.4
K7L,2013,      Earned doctorate,840.0,5.0
K7M,1,"Population, 2021",49268.0,
K7M,8,Total - Age groups of the population - 100% data,49265.0,100.0
K7M,9,  0 to 14 years,6565.0,13.3
K7M,13,  15 to 64 years,30620.0,62.2
K7M,24,  65 years and over,12085.0,24.5
K7M,25,    65 to 69 years,3110.0,6.3
K7M,26,    70 to 74 years,2970.0,6.0
K7M,27,    75 to 79 years,2320.0,4.7
K7M,28,    80 to 84 years,1725.0,3.5
K7M,29,    85 years and over,1960.0,4.0
K7M,30,      85 to 89 years,1195.0,2.4
K7M,40,Median age of the population,44.4,44.4
K7M,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,47735.0,100.0
K7M,386,  English and French,5660.0,11.9
K7M,1414,Total - Private households by tenure - 25% sample data,21695.0,100.0
K7M,1415,  Owner,12385.0,57.1
K7M,1416,  Renter,9305.0,42.9
K7M,1486,  Median monthly shelter costs for owned dwellings ($),1150.0,1150.0
K7M,1488,  Median value of dwellings ($),448000.0,448000.0
K7M,1494,  Median monthly shelter costs for rented dwellings ($),1260.0,1260.0
K7M,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",40935.0,100.0
K7M,1999,"  No certificate, diploma or degree",4860.0,11.9
K7M,2000,  High (secondary) school diploma or equivalency certificate,11555.0,28.2
K7M,2001,"  Postsecondary certificate, diploma or degree",24515.0,59.9
K7M,2002,    Postsecondary certificate or diploma below bachelor level,12745.0,31.1
K7M,2008,    Bachelor's degree or higher,11775.0,28.8
K7M,2009,      Bachelor's degree,6925.0,16.9
K7M,2012,      Master's degree,2915.0,7.1
K7M,2013,      Earned doctorate,1060.0,2.6
K7N,1,"Population, 2021",8395.0,
K7N,8,Total - Age groups of the population - 100% data,8395.0,100.0
K7N,9,  0 to 14 years,1585.0,18.9
K7N,13,  15 to 64 years,5125.0,61.0
K7N,24,  65 years and over,1690.0,20.1
K7N,25,    65 to 69 years,480.0,5.7
K7N,26,    70 to 74 years,460.0,5.5
K7N,27,    75 to 79 years,285.0,3.4
K7N,28,    80 to 84 years,190.0,2.3
K7N,29,    85 years and over,265.0,3.2
K7N,30,      85 to 89 years,190.0,2.3
K7N,40,Median age of the population,41.2,41.2
K7N,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,8240.0,100.0
K7N,386,  English and French,990.0,12.0
K7N,1414,Total - Private households by tenure - 25% sample data,3290.0,100.0
K7N,1415,  Owner,2475.0,75.2
K7N,1416,  Renter,815.0,24.8
K7N,1486,  Median monthly shelter costs for owned dwellings ($),1480.0,1480.0
K7N,1488,  Median value of dwellings ($),400000.0,400000.0
K7N,1494,  Median monthly shelter costs for rented dwellings ($),1100.0,1100.0
K7N,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",6615.0,100.0
K7N,1999,"  No certificate, diploma or degree",770.0,11.6
K7N,2000,  High (secondary) school diploma or equivalency certificate,2205.0,33.3
K7N,2001,"  Postsecondary certificate, diploma or degree",3640.0,55.0
K7N,2002,    Postsecondary certificate or diploma below bachelor level,2615.0,39.5
K7N,2008,    Bachelor's degree or higher,1020.0,15.4
K7N,2009,      Bachelor's degree,700.0,10.6
K7N,2012,      Master's degree,225.0,3.4
K7N,2013,      Earned doctorate,50.0,0.8
K7P,1,"Population, 2021",24660.0,
K7P,8,Total - Age groups of the population - 100% data,24660.0,100.0
K7P,9,  0 to 14 years,4470.0,18.1
K7P,13,  15 to 64 years,15680.0,63.6
K7P,24,  65 years and over,4505.0,18.3
K7P,25,    65 to 69 years,1370.0,5.6
K7P,26,    70 to 74 years,1195.0,4.8
K7P,27,    75 to 79 years,780.0,3.2
K7P,28,    80 to 84 years,575.0,2.3
K7P,29,    85 years and over,590.0,2.4
K7P,30,      85 to 89 years,350.0,1.4
K7P,40,Median age of the population,41.2,41.2
K7P,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,24650.0,100.0
K7P,386,  English and French,2950.0,12.0
K7P,1414,Total - Private households by tenure - 25% sample data,9355.0,100.0
K7P,1415,  Owner,7175.0,76.7
K7P,1416,  Renter,2180.0,23.3
K7P,1486,  Median monthly shelter costs for owned dwellings ($),1530.0,1530.0
K7P,1488,  Median value of dwellings ($),528000.0,528000.0
K7P,1494,  Median monthly shelter costs for rented dwellings ($),1590.0,1590.0
K7P,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",20015.0,100.0
K7P,1999,"  No certificate, diploma or degree",2260.0,11.3
K7P,2000,  High (secondary) school diploma or equivalency certificate,5315.0,26.6
K7P,2001,"  Postsecondary certificate, diploma or degree",12440.0,62.2
K7P,2002,    Postsecondary certificate or diploma below bachelor level,6390.0,31.9
K7P,2008,    Bachelor's degree or higher,6050.0,30.2
K7P,2009,      Bachelor's degree,3740.0,18.7
K7P,2012,      Master's degree,1345.0,6.7
K7P,2013,      Earned doctorate,460.0,2.3
K7R,1,"Population, 2021",15480.0,
K7R,8,Total - Age groups of the population - 100% data,15480.0,100.0
K7R,9,  0 to 14 years,2070.0,13.4
K7R,13,  15 to 64 years,9045.0,58.4
K7R,24,  65 years and over,4365.0,28.2
K7R,25,    65 to 69 years,1185.0,7.7
K7R,26,    70 to 74 years,1070.0,6.9
K7R,27,    75 to 79 years,715.0,4.6
K7R,28,    80 to 84 years,615.0,4.0
K7R,29,    85 years and over,785.0,5.1
K7R,30,      85 to 89 years,505.0,3.3
K7R,40,Median age of the population,50.4,50.4
K7R,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,14695.0,100.0
K7R,386,  English and French,925.0,6.3
K7R,1414,Total - Private households by tenure - 25% sample data,6380.0,100.0
K7R,1415,  Owner,4495.0,70.5
K7R,1416,  Renter,1885.0,29.5
K7R,1486,  Median monthly shelter costs for owned dwellings ($),1070.0,1070.0
K7R,1488,  Median value of dwellings ($),400000.0,400000.0
K7R,1494,  Median monthly shelter costs for rented dwellings ($),1020.0,1020.0
K7R,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",12660.0,100.0
K7R,1999,"  No certificate, diploma or degree",2220.0,17.5
K7R,2000,  High (secondary) school diploma or equivalency certificate,4150.0,32.8
K7R,2001,"  Postsecondary certificate, diploma or degree",6295.0,49.7
K7R,2002,    Postsecondary certificate or diploma below bachelor level,4655.0,36.8
K7R,2008,    Bachelor's degree or higher,1640.0,13.0
K7R,2009,      Bachelor's degree,1110.0,8.8
K7R,2012,      Master's degree,355.0,2.8
K7R,2013,      Earned doctorate,25.0,0.2
K7S,1,"Population, 2021",14265.0,
K7S,8,Total - Age groups of the population - 100% data,14265.0,100.0
